image_id,storm_id,relative_time,ocean,wind_speed
image_35441,ppp,64800,2,50
image_35442,hmv,25200,1,25
image_35443,bvg,588599,1,20
image_35444,rib,12598,1,28
image_35445,soo,239399,1,85
image_35446,ijc,511199,1,57
image_35447,zgr,271799,1,45
image_35448,iag,136799,1,62
image_35449,lij,252002,1,45
image_35450,xog,75601,1,45
image_35451,hqw,669604,2,90
image_35452,wbb,71999,1,30
image_35453,wvi,435600,1,25
image_35454,zzp,556198,1,64
image_35455,tjj,545401,1,20
image_35456,wsy,358200,1,127
image_35457,kza,18000,1,30
image_35458,fna,154801,1,25
image_35459,toz,401400,2,42
image_35460,dpf,296999,2,49
image_35461,yjk,176400,2,55
image_35462,fgi,750601,1,25
image_35463,qxu,39599,2,39
image_35464,fcr,282601,1,50
image_35465,dti,207001,2,45
image_35466,soo,44999,1,25
image_35467,iiz,50400,1,30
image_35468,qvf,39600,1,30
image_35469,xjo,1288800,1,35
image_35470,cqv,99000,1,42
image_35471,pth,162001,1,35
image_35472,grt,370799,1,30
image_35473,zny,295202,1,49
image_35474,ogw,1799,1,31
image_35475,vxf,172798,1,45
image_35476,ugo,120598,1,25
image_35477,qvf,291602,1,20
image_35478,zgi,509399,1,31
image_35479,alq,547200,1,25
image_35480,gux,673200,2,112
image_35481,tjj,493199,1,25
image_35482,tkb,108000,1,26
image_35483,blq,307798,1,32
image_35484,zwh,21597,2,35
image_35485,vib,277199,2,40
image_35486,hlt,244799,2,40
image_35487,vib,368999,2,61
image_35488,nkd,165600,1,29
image_35489,zus,98998,1,35
image_35490,rkm,584999,2,76
image_35491,lfl,3600,1,25
image_35492,zvb,54001,2,89
image_35493,rbe,252000,1,26
image_35494,wic,75600,1,35
image_35495,wsy,1040400,1,49
image_35496,npf,136799,1,30
image_35497,cqv,205201,1,40
image_35498,mhm,7200,2,40
image_35499,azb,154800,2,60
image_35500,knx,23400,1,26
image_35501,wap,133199,1,65
image_35502,dft,255600,1,109
image_35503,orj,25200,2,25
image_35504,xtd,111600,1,61
image_35505,tlc,397799,1,58
image_35506,pyi,480602,1,48
image_35507,eck,293400,2,93
image_35508,ywf,241200,1,70
image_35509,xjo,1238399,1,35
image_35510,dft,201601,1,79
image_35511,cna,145800,2,50
image_35512,dpg,28800,1,70
image_35513,ise,545398,1,42
image_35514,gkf,403199,2,51
image_35515,wap,370799,1,69
image_35516,htc,432000,1,20
image_35517,imi,64800,2,31
image_35518,frv,35999,1,45
image_35519,cem,68399,1,90
image_35520,meg,531000,2,90
image_35521,buv,37799,1,52
image_35522,vkb,403201,2,31
image_35523,sdt,226801,1,130
image_35524,jvx,208799,2,85
image_35525,hww,1800,1,30
image_35526,pfe,108001,1,30
image_35527,uhd,90000,1,29
image_35528,awy,207002,1,50
image_35529,bcf,25200,1,124
image_35530,hmv,70198,1,25
image_35531,hig,865800,1,94
image_35532,ijc,145798,1,73
image_35533,qim,230400,1,26
image_35534,ogw,316802,1,56
image_35535,xjj,437399,1,23
image_35536,sxb,979200,2,62
image_35537,dgz,68400,1,43
image_35538,bkf,43201,2,45
image_35539,bkf,291600,2,59
image_35540,tjj,390601,1,47
image_35541,xdn,122400,1,35
image_35542,hqw,896405,2,60
image_35543,pky,124201,1,26
image_35544,oey,66602,1,31
image_35545,nkd,28798,1,25
image_35546,fna,604800,1,60
image_35547,ugc,352800,1,23
image_35548,eoi,973804,1,60
image_35549,blq,458999,1,45
image_35550,ojw,115199,1,90
image_35551,awy,102600,1,51
image_35552,umz,190801,1,36
image_35553,fch,79201,1,35
image_35554,zvv,372600,1,72
image_35555,pyi,0,1,54
image_35556,oyc,39600,1,35
image_35557,fna,439200,1,90
image_35558,xtd,449999,1,81
image_35559,dgz,252000,1,49
image_35560,tjj,131401,1,45
image_35561,xlb,126000,2,95
image_35562,ipa,651599,1,54
image_35563,yoa,7200,2,34
image_35564,vib,172800,2,45
image_35565,cva,458999,2,58
image_35566,eoi,221402,1,47
image_35567,fcr,673200,1,84
image_35568,snk,235800,1,104
image_35569,pyi,55801,1,40
image_35570,wzu,187200,1,79
image_35571,amn,608401,2,34
image_35572,bkh,806402,1,35
image_35573,woc,437397,1,25
image_35574,efl,464398,1,41
image_35575,xat,147601,2,35
image_35576,gst,124201,2,55
image_35577,bvg,446401,1,25
image_35578,vye,946800,1,25
image_35579,eoi,262801,1,58
image_35580,xkm,41402,1,61
image_35581,iag,273599,1,116
image_35582,vlo,370800,1,20
image_35583,tnd,32401,1,35
image_35584,xjo,372599,1,53
image_35585,ztb,630001,1,25
image_35586,qpq,253800,1,35
image_35587,vib,507600,2,45
image_35588,lac,46799,2,25
image_35589,pug,212399,1,60
image_35590,ydl,568802,1,33
image_35591,yry,1018793,2,115
image_35592,fgi,513000,1,61
image_35593,ogw,113400,1,63
image_35594,qdh,120600,2,53
image_35595,yry,665998,2,75
image_35596,fna,194400,1,30
image_35597,eem,675001,1,38
image_35598,gic,1508405,2,55
image_35599,vye,964800,1,25
image_35600,xmf,642600,1,15
image_35601,zgi,678599,1,20
image_35602,ipa,1058400,1,30
image_35603,rkw,491402,2,40
image_35604,yry,334798,2,50
image_35605,zny,131402,1,25
image_35606,zmi,306001,1,29
image_35607,ing,3601,1,25
image_35608,vkb,190800,2,81
image_35609,dxx,21600,2,36
image_35610,woc,225000,1,50
image_35611,jtq,230399,2,80
image_35612,ipa,736199,1,48
image_35613,meg,104400,2,106
image_35614,znw,55800,1,33
image_35615,zny,781200,1,75
image_35616,sdt,241201,1,128
image_35617,eih,849599,1,20
image_35618,lac,71999,2,30
image_35619,djb,530999,1,25
image_35620,afs,75598,2,47
image_35621,ojv,811798,1,25
image_35622,vxf,57600,1,29
image_35623,pph,208799,1,109
image_35624,eem,531000,1,60
image_35625,vfc,345600,1,25
image_35626,xjj,93599,1,49
image_35627,cem,171000,1,47
image_35628,xzi,64799,2,40
image_35629,iaz,763199,2,55
image_35630,hrw,736199,1,29
image_35631,bcy,45001,1,45
image_35632,woc,295200,1,35
image_35633,dti,151200,2,50
image_35634,zyp,183603,1,60
image_35635,vye,91800,1,30
image_35636,snk,185401,1,125
image_35637,dnd,621000,2,25
image_35638,fcr,923398,1,55
image_35639,yfn,975600,2,30
image_35640,fgi,277201,1,75
image_35641,toz,394200,2,44
image_35642,jrt,412200,1,30
image_35643,kqu,874799,1,27
image_35644,ydl,266400,1,30
image_35645,xuy,43199,2,25
image_35646,ina,293398,2,20
image_35647,htc,351000,1,25
image_35648,mlf,118802,1,35
image_35649,buv,277198,1,59
image_35650,idp,91800,2,45
image_35651,gme,329400,1,40
image_35652,xtd,5400,1,33
image_35653,ipa,167400,1,92
image_35654,sta,235799,1,60
image_35655,rck,32400,2,30
image_35656,alq,444600,1,30
image_35657,xkr,273601,1,26
image_35658,fcr,223199,1,42
image_35659,tkb,217798,1,36
image_35660,fcr,718200,1,80
image_35661,npg,107998,1,75
image_35662,fnu,102600,2,59
image_35663,nkd,37798,1,25
image_35664,phw,122402,1,43
image_35665,buv,518400,1,25
image_35666,rkf,239400,2,25
image_35667,pug,129599,1,50
image_35668,rkf,79200,2,25
image_35669,qki,10801,1,28
image_35670,vxf,370799,1,102
image_35671,zgi,662398,1,21
image_35672,fpa,208799,1,64
image_35673,fcr,917999,1,55
image_35674,pau,349200,1,66
image_35675,orj,5400,2,25
image_35676,toz,504000,2,28
image_35677,psz,1081801,2,54
image_35678,zmi,401399,1,25
image_35679,wic,113400,1,30
image_35680,eih,561598,1,35
image_35681,qpq,17999,1,25
image_35682,pth,210601,1,35
image_35683,hlt,7201,2,30
image_35684,yry,385198,2,55
image_35685,kza,293401,1,37
image_35686,rjo,73801,2,45
image_35687,fcr,907199,1,55
image_35688,zus,210599,1,31
image_35689,hlj,25201,2,35
image_35690,uty,124201,1,30
image_35691,iag,255598,1,104
image_35692,gmt,64801,2,115
image_35693,vio,169201,1,35
image_35694,ssq,10800,1,30
image_35695,ewt,226800,1,53
image_35696,wzu,253800,1,80
image_35697,viw,75601,2,46
image_35698,ojv,118799,1,30
image_35699,qzi,7200,1,25
image_35700,mkf,449993,1,75
image_35701,bkf,273600,2,64
image_35702,uvf,1799,2,25
image_35703,fzw,16198,2,140
image_35704,tlc,90001,1,30
image_35705,eon,316797,2,70
image_35706,htc,183602,1,35
image_35707,fcr,109800,1,25
image_35708,yry,345598,2,50
image_35709,snk,451801,1,61
image_35710,vni,0,1,125
image_35711,nue,126000,2,35
image_35712,dwc,522000,1,45
image_35713,sta,325798,1,75
image_35714,sha,131402,2,50
image_35715,xdn,124200,1,35
image_35716,wap,201599,1,70
image_35717,ogw,482402,1,28
image_35718,scw,639002,1,20
image_35719,ezh,82800,2,35
image_35720,xkr,18001,1,25
image_35721,vni,61201,1,120
image_35722,amn,10800,2,35
image_35723,jlj,52200,2,51
image_35724,ywf,1225798,1,20
image_35725,ist,163799,1,35
image_35726,ojv,557999,1,25
image_35727,fgi,554399,1,51
image_35728,aya,118800,2,35
image_35729,yit,140399,1,43
image_35730,tnn,153000,1,25
image_35731,zgr,507600,1,27
image_35732,wap,17999,1,30
image_35733,yfn,475201,2,70
image_35734,vxf,723600,1,30
image_35735,res,27002,1,47
image_35736,sqs,293398,2,25
image_35737,jht,316800,2,116
image_35738,zam,27000,2,34
image_35739,hrw,588599,1,58
image_35740,qki,212403,1,70
image_35741,xkm,122400,1,73
image_35742,zvx,180002,1,45
image_35743,utr,91800,1,32
image_35744,nkd,647999,1,25
image_35745,zms,122398,2,51
image_35746,aya,37801,2,30
image_35747,jtq,68400,2,95
image_35748,ggy,5400,1,32
image_35749,sdt,25200,1,43
image_35750,wic,307799,1,20
image_35751,ywf,172800,1,52
image_35752,dzw,217801,1,106
image_35753,epx,442799,2,67
image_35754,mfu,108002,1,55
image_35755,dvh,158401,1,90
image_35756,phw,331200,1,20
image_35757,ipa,158399,1,83
image_35758,hrw,574199,1,62
image_35759,htc,243000,1,35
image_35760,tgs,62999,1,57
image_35761,kdy,61203,1,45
image_35762,eml,304199,1,20
image_35763,oli,77402,1,120
image_35764,hrw,162001,1,47
image_35765,ing,730799,1,35
image_35766,ezh,475202,2,39
image_35767,oey,185400,1,40
image_35768,eqf,107999,1,50
image_35769,ing,698400,1,43
image_35770,zam,16199,2,31
image_35771,kfs,34199,2,45
image_35772,xog,291602,1,95
image_35773,dvh,504001,1,50
image_35774,sse,703802,1,20
image_35775,yfn,248401,2,60
image_35776,pcq,379800,2,147
image_35777,wzu,394202,1,77
image_35778,meg,264600,2,120
image_35779,pbk,118800,2,30
image_35780,cna,45000,2,35
image_35781,xtd,446399,1,82
image_35782,ota,3600,1,36
image_35783,dce,21600,2,30
image_35784,dpc,396001,1,58
image_35785,woz,448199,1,20
image_35786,upx,455402,1,48
image_35787,wsy,973800,1,59
image_35788,jop,35999,2,29
image_35789,kyq,237600,2,84
image_35790,ywf,566999,1,25
image_35791,cki,138598,1,105
image_35792,eck,109800,2,46
image_35793,gic,957604,2,60
image_35794,kqu,282600,1,87
image_35795,fgi,757800,1,25
image_35796,jjw,3600,1,47
image_35797,fgi,102600,1,39
image_35798,fcr,421200,1,78
image_35799,csd,207000,2,48
image_35800,dsr,43200,2,30
image_35801,etg,252000,1,21
image_35802,dzw,82799,1,55
image_35803,eon,338400,2,66
image_35804,eem,423000,1,25
image_35805,yab,210599,2,35
image_35806,utl,464401,1,47
image_35807,ymo,86400,1,55
image_35808,xjo,759598,1,45
image_35809,tjj,534601,1,20
image_35810,azb,142199,2,58
image_35811,upx,181803,1,73
image_35812,woz,399599,1,20
image_35813,tjj,550801,1,20
image_35814,wzu,14400,1,35
image_35815,pky,16200,1,33
image_35816,jtq,53999,2,93
image_35817,vfp,0,2,50
image_35818,avn,163800,2,42
image_35819,ise,221397,1,35
image_35820,vkb,669601,2,60
image_35821,meg,541799,2,90
image_35822,zny,442802,1,65
image_35823,lmj,55800,1,32
image_35824,yfj,43201,1,30
image_35825,iaz,131401,2,68
image_35826,mfm,10801,1,28
image_35827,znw,81000,1,35
image_35828,ijc,554398,1,46
image_35829,utl,525599,1,35
image_35830,blq,88200,1,35
image_35831,hnb,77400,1,25
image_35832,pfe,277194,1,30
image_35833,amn,36000,2,44
image_35834,zgi,746997,1,20
image_35835,mkf,158399,1,75
image_35836,iag,512998,1,77
image_35837,sha,91801,2,51
image_35838,csd,129600,2,45
image_35839,ltf,205199,1,58
image_35840,fuv,23400,1,25
image_35841,dnd,255600,2,56
image_35842,jtq,25199,2,86
image_35843,fcr,415799,1,77
image_35844,yyj,244798,1,40
image_35845,ijc,66598,1,46
image_35846,rbe,201600,1,36
image_35847,pbl,523798,1,25
image_35848,ywf,581398,1,25
image_35849,hfh,190803,1,90
image_35850,grt,84600,1,98
image_35851,lmj,154800,1,24
image_35852,lmj,169201,1,20
image_35853,mfu,459001,1,25
image_35854,zvv,406799,1,56
image_35855,wap,14399,1,30
image_35856,gkd,162001,1,40
image_35857,ggq,55799,2,75
image_35858,xtd,1800,1,32
image_35859,mfu,426600,1,30
image_35860,oac,397799,1,31
image_35861,vfc,210599,1,40
image_35862,dpc,405000,1,56
image_35863,tmv,426600,2,121
image_35864,rib,188998,1,59
image_35865,upx,34202,1,34
image_35866,ise,547198,1,41
image_35867,mfm,392398,1,52
image_35868,ojw,144001,1,97
image_35869,eml,80998,1,42
image_35870,dli,153001,1,55
image_35871,azb,10800,2,33
image_35872,eck,444600,2,144
image_35873,xjj,70200,1,42
image_35874,hsq,415799,1,122
image_35875,alq,475201,1,30
image_35876,ptk,590398,1,20
image_35877,fna,466201,1,90
image_35878,vxf,800999,1,24
image_35879,psz,1053002,2,56
image_35880,fgi,296998,1,79
image_35881,dnd,878400,2,25
image_35882,viw,73800,2,46
image_35883,kgc,1800,1,20
image_35884,xtd,367199,1,124
image_35885,bcf,167400,1,29
image_35886,jrt,55800,1,33
image_35887,sqs,115198,2,25
image_35888,sse,763200,1,20
image_35889,nue,115201,2,35
image_35890,djr,183600,2,30
image_35891,fpa,188999,1,59
image_35892,rml,64799,2,25
image_35893,gme,455403,1,35
image_35894,ojw,196200,1,113
image_35895,avn,81000,2,44
image_35896,uhd,75600,1,31
image_35897,cva,273600,2,45
image_35898,soo,365400,1,96
image_35899,bkh,340201,1,62
image_35900,hht,558001,1,35
image_35901,psz,1234801,2,45
image_35902,wbb,455400,1,29
image_35903,pjw,59402,1,57
image_35904,jrt,124201,1,44
image_35905,tmx,84600,1,116
image_35906,hht,5400,1,27
image_35907,byg,32401,2,29
image_35908,pug,124199,1,49
image_35909,gux,718201,2,119
image_35910,yab,270000,2,38
image_35911,pau,410402,1,47
image_35912,zzp,66598,1,36
image_35913,ang,298796,2,65
image_35914,mtw,403201,1,45
image_35915,agl,450000,2,36
image_35916,etg,334800,1,17
image_35917,grt,154800,1,111
image_35918,xgr,288002,1,55
image_35919,pjj,768598,1,25
image_35920,awy,352800,1,23
image_35921,kfs,162000,2,62
image_35922,sdt,135002,1,89
image_35923,qzi,608404,1,25
image_35924,dli,264600,1,33
image_35925,oup,174602,1,70
image_35926,fgi,327599,1,93
image_35927,rml,633601,2,30
image_35928,jhp,266400,1,72
image_35929,xzi,25200,2,30
image_35930,erx,442800,2,100
image_35931,utl,432000,1,59
image_35932,yry,579598,2,115
image_35933,jht,66600,2,46
image_35934,meu,144001,1,30
image_35935,djb,77400,1,43
image_35936,dft,250200,1,105
image_35937,vcv,14400,1,30
image_35938,zus,363599,1,25
image_35939,gic,1382404,2,45
image_35940,zmi,435601,1,25
image_35941,bvg,675000,1,20
image_35942,ing,813599,1,35
image_35943,hkz,126000,2,55
image_35944,cqv,142202,1,35
image_35945,vgg,70200,1,138
image_35946,alq,550802,1,25
image_35947,etg,275402,1,20
image_35948,cki,300599,1,69
image_35949,ise,25198,1,45
image_35950,llm,662399,2,56
image_35951,hvz,55800,1,30
image_35952,pvj,653402,1,30
image_35953,efl,298798,1,109
image_35954,qxu,394199,2,51
image_35955,hig,66599,1,30
image_35956,crw,394199,1,68
image_35957,qki,496802,1,95
image_35958,ewt,468001,1,31
image_35959,mfu,649801,1,20
image_35960,oac,246599,1,66
image_35961,ogw,394201,1,38
image_35962,psz,682200,2,95
image_35963,ppp,68400,2,50
image_35964,gkf,630000,2,67
image_35965,pyi,696600,1,20
image_35966,xgr,282602,1,55
image_35967,zzp,264600,1,72
image_35968,rbe,72001,1,50
image_35969,gkf,545399,2,45
image_35970,wsy,957600,1,63
image_35971,zny,482402,1,65
image_35972,ezh,579602,2,29
image_35973,ipa,457200,1,104
image_35974,frv,127799,1,88
image_35975,wbb,18000,1,30
image_35976,gux,169200,2,98
image_35977,iag,151198,1,65
image_35978,ity,7200,2,27
image_35979,yjk,165600,2,55
image_35980,vxf,223200,1,57
image_35981,lac,179997,2,45
image_35982,fcr,1152000,1,36
image_35983,meg,394200,2,105
image_35984,upx,419401,1,63
image_35985,frh,39601,1,25
image_35986,woc,604798,1,20
image_35987,qpq,543599,1,94
image_35988,ike,176400,2,95
image_35989,gme,133201,1,35
image_35990,lds,72000,2,30
image_35991,jvx,296999,2,62
image_35992,lqy,77399,2,48
image_35993,dzw,334800,1,115
image_35994,oey,271800,1,32
image_35995,qzi,46800,1,30
image_35996,zny,198002,1,35
image_35997,byg,57606,2,30
image_35998,eqf,284400,1,25
image_35999,fgj,46799,2,46
image_36000,xjo,640798,1,56
image_36001,ztb,394202,1,54
image_36002,fns,262800,2,49
image_36003,oup,448201,1,36
image_36004,zmi,91800,1,55
image_36005,pvj,741601,1,30
image_36006,lar,46799,2,35
image_36007,ixs,226801,1,35
image_36008,hfh,561590,1,25
image_36009,rib,77400,1,40
image_36010,wyn,55800,1,25
image_36011,gst,46801,2,32
image_36012,mhi,68400,2,40
image_36013,zus,102598,1,35
image_36014,hig,957600,1,58
image_36015,frh,32399,1,25
image_36016,cem,81001,1,87
image_36017,llm,237600,2,50
image_36018,tkb,295199,1,44
image_36019,ggy,102598,1,45
image_36020,dnd,541800,2,25
image_36021,ogw,68401,1,43
image_36022,rkm,801000,2,99
image_36023,wzu,705600,1,20
image_36024,cti,327599,1,83
image_36025,mtw,826202,1,25
image_36026,ewt,70201,1,27
image_36027,hnb,62999,1,25
image_36028,fna,781201,1,50
image_36029,woc,32399,1,65
image_36030,rdl,18000,1,20
image_36031,gme,259200,1,45
image_36032,pxi,37801,1,30
image_36033,soo,84600,1,28
image_36034,zny,327601,1,55
image_36035,pcq,99000,2,116
image_36036,pcq,421200,2,100
image_36037,dkb,27001,2,61
image_36038,fcr,134999,1,25
image_36039,xrh,61200,2,34
image_36040,yry,107991,2,30
image_36041,xnq,514800,2,55
image_36042,lmb,12600,2,43
image_36043,xgr,275402,1,55
image_36044,ltf,109799,1,55
image_36045,wsy,860401,1,75
image_36046,fcr,1342799,1,24
image_36047,djr,262801,2,30
image_36048,hsq,761399,1,42
image_36049,mca,163801,1,32
image_36050,kqu,55801,1,25
image_36051,etg,406801,1,15
image_36052,gge,0,2,25
image_36053,dvh,531000,1,47
image_36054,ijc,466198,1,77
image_36055,gio,273601,1,30
image_36056,ics,64800,1,76
image_36057,zgi,124197,1,75
image_36058,hcg,158401,2,94
image_36059,qks,68400,2,46
image_36060,ztb,291601,1,60
image_36061,eem,50401,1,25
image_36062,pjj,66600,1,46
image_36063,vzn,154799,2,30
image_36064,xrh,289801,2,21
image_36065,ixs,138601,1,43
image_36066,qzi,522004,1,30
image_36067,vwx,44997,2,30
image_36068,xzi,176400,2,59
image_36069,nkd,437400,1,43
image_36070,idp,54000,2,40
image_36071,nue,61200,2,35
image_36072,vxf,536399,1,35
image_36073,utl,477000,1,44
image_36074,zvx,194402,1,55
image_36075,cti,606600,1,29
image_36076,sxb,599399,2,70
image_36077,kqf,0,2,51
image_36078,blq,388799,1,45
image_36079,soo,10800,1,25
image_36080,xjo,736198,1,45
image_36081,pyi,567002,1,37
image_36082,amd,224999,1,20
image_36083,ykj,179999,1,125
image_36084,sta,313198,1,75
image_36085,gkf,502200,2,50
image_36086,djr,81000,2,25
image_36087,xjo,228597,1,38
image_36088,lij,39600,1,64
image_36089,alq,271800,1,62
image_36090,fhl,32401,1,30
image_36091,pvj,185400,1,113
image_36092,sqi,514800,1,30
image_36093,kfs,104399,2,59
image_36094,sha,316802,2,65
image_36095,uwv,19799,2,75
image_36096,hfh,90001,1,50
image_36097,ing,368999,1,61
image_36098,hht,469801,1,49
image_36099,lac,237594,2,40
image_36100,dpc,27001,1,25
image_36101,wzu,228602,1,80
image_36102,sqi,282600,1,25
image_36103,fcr,1081798,1,54
image_36104,kfs,169200,2,61
image_36105,orp,194400,2,41
image_36106,zgr,237599,1,50
image_36107,cph,12599,2,37
image_36108,fcr,217799,1,41
image_36109,scw,169200,1,25
image_36110,jhp,318600,1,80
image_36111,qpq,144000,1,29
image_36112,vkb,259200,2,45
image_36113,toz,421199,2,40
image_36114,ogw,136801,1,76
image_36115,wyn,3600,1,25
image_36116,dvh,529200,1,47
image_36117,rib,315000,1,75
image_36118,vni,118800,1,113
image_36119,mfu,16201,1,40
image_36120,eoi,475202,1,82
image_36121,zgr,140399,1,63
image_36122,ina,54000,2,36
image_36123,ugc,163800,1,40
image_36124,yab,134998,2,35
image_36125,xuy,82800,2,25
image_36126,soo,5400,1,25
image_36127,ity,100800,2,44
image_36128,cjx,91800,2,25
image_36129,zzp,163800,1,55
image_36130,vsc,136800,1,40
image_36131,eih,27000,1,40
image_36132,aja,18000,1,30
image_36133,pth,448199,1,26
image_36134,xzi,1800,2,30
image_36135,akq,32400,2,38
image_36136,hlt,325799,2,35
image_36137,npf,46799,1,30
image_36138,yry,349198,2,50
image_36139,woz,36001,1,123
image_36140,xtd,801001,1,25
image_36141,rib,219598,1,61
image_36142,xog,302402,1,90
image_36143,lds,3602,2,30
image_36144,xat,468002,2,95
image_36145,kyq,32399,2,78
image_36146,rib,80999,1,40
image_36147,ydl,163801,1,32
image_36148,ing,921600,1,45
image_36149,ing,583200,1,60
image_36150,sxb,75599,2,38
image_36151,amn,630000,2,30
image_36152,dpf,287998,2,47
image_36153,fna,783000,1,50
image_36154,xhj,68400,1,43
image_36155,nkd,635398,1,25
image_36156,hqu,3600,2,26
image_36157,gux,91800,2,61
image_36158,rml,824399,2,30
image_36159,ojv,61200,1,25
image_36160,ojw,1799,1,54
image_36161,hvz,320400,1,20
image_36162,upj,163801,1,42
image_36163,dwc,158399,1,60
image_36164,dwc,439200,1,61
image_36165,jwn,338400,1,30
